user_reviews,user_rating,days_since_review,rating_diff,quote,review_length,total_token_count,popular
7,5,456,0.9000000000000004,False,686.0,104,0
2,2,1187,-1.9900000000000002,False,30.0,5,0
382,4,1930,-0.08000000000000007,False,82.0,13,0
18,3,1216,-0.9500000000000002,False,1496.0,235,0
76,4,269,-0.13999999999999968,True,1852.0,304,0
1898,3,3329,-1.29,False,199.0,32,0
353,4,549,-0.009999999999999787,False,2476.0,405,0
28,3,724,-0.3999999999999999,False,292.0,48,0
185,0,1804,-3.71,True,2144.0,342,1
277,3,446,-0.48,False,857.0,131,1
646,5,670,0.5999999999999996,False,2873.0,501,1
334,4,205,-0.07000000000000028,False,1816.0,330,0
511,5,183,0.6600000000000001,True,1068.0,171,0
44,5,1372,0.96,False,130.0,23,0
184,5,1393,1.17,False,4633.0,822,0
26,3,3469,-0.5899999999999999,False,3862.0,652,1
47,5,43,0.8799999999999999,False,1243.0,203,0
7,5,1802,0.8099999999999996,False,35.0,5,0
1596,5,2793,1.19,False,30.0,3,1
4105,5,689,1.2799999999999998,True,415.0,67,1
9,1,802,-2.85,True,4499.0,754,1
600,3,800,-0.8199999999999998,True,2570.0,424,1
62,3,1995,-1.1600000000000001,False,331.0,53,0
29,5,881,1.02,False,208.0,36,1
520,5,621,0.79,False,614.0,109,0
118,0,504,-3.73,False,635.0,113,1
21,5,1688,0.9100000000000001,False,13.0,2,0
13,4,1790,0.20999999999999996,True,1563.0,271,0
63,4,1893,0.2999999999999998,False,373.0,64,0
784,4,360,-0.20000000000000018,False,523.0,92,1
59,5,549,0.79,False,1345.0,222,0
42,5,816,1.3399999999999999,True,3609.0,620,0
49,5,1417,1.0699999999999998,False,130.0,23,0
31,4,1416,0.029999999999999805,False,265.0,44,0
59,2,1497,-2.2300000000000004,True,1033.0,179,0
854,5,181,0.8499999999999996,False,502.0,88,1
1037,3,731,-1.0700000000000003,False,732.0,132,1
1058,3,259,-1.0199999999999996,False,750.0,129,1
36,5,104,0.7800000000000002,False,37.0,6,0
1395,4,1712,0.7599999999999998,False,1598.0,273,0
1404,1,3669,-2.68,False,1029.0,186,1
1,1,1520,-3.0199999999999996,False,111.0,16,0
1596,2,724,-1.7000000000000002,False,165.0,26,1
44,5,304,1.1600000000000001,False,3031.0,507,1
1141,5,951,0.79,False,367.0,70,1
109,4,210,-0.1200000000000001,False,477.0,84,1
14,5,1201,0.9000000000000004,True,552.0,92,0
181,5,383,0.9199999999999999,False,1876.0,324,1
2,5,570,1.12,False,127.0,19,0
1354,0,324,-3.27,False,985.0,171,0
5,5,1865,0.46999999999999975,False,28.0,3,0
1215,3,425,-1.2199999999999998,False,534.0,95,0
88,1,737,-2.87,False,952.0,163,1
183,0,1352,-3.82,False,20.0,3,1
82,5,1438,0.9299999999999997,True,1405.0,239,0
857,4,402,-0.2400000000000002,False,1103.0,183,1
141,5,453,0.7400000000000002,False,1088.0,189,1
93,4,885,-0.45999999999999996,True,2579.0,411,1
41,5,3693,0.9299999999999997,False,948.0,145,0
4,3,1390,-1.1799999999999997,False,389.0,63,0
187,5,594,0.8700000000000001,False,210.0,36,0
1639,4,1330,-0.08000000000000007,True,3911.0,700,1
8,5,1594,0.8300000000000001,False,58.0,12,0
181,3,271,-0.98,False,100.0,20,0
557,4,763,-0.5,False,100.0,18,1
73,3,757,-1.0700000000000003,False,168.0,29,1
223,5,3478,1.23,False,8801.0,1440,0
3,2,2475,-2.1900000000000004,True,1473.0,249,1
7,1,1499,-3.1100000000000003,False,687.0,119,0
1142,1,3393,-2.91,False,753.0,118,1
124,4,1280,0.06999999999999984,False,1810.0,301,1
560,4,358,-0.05999999999999961,False,1586.0,281,1
183,4,436,-0.04999999999999982,False,367.0,64,0
40,5,725,0.5899999999999999,False,821.0,145,0
160,3,375,-0.1299999999999999,False,3549.0,621,0
354,4,278,-0.1200000000000001,False,9.0,1,1
58,5,771,0.79,False,504.0,81,0
133,4,3476,-0.08999999999999986,False,103.0,20,0
256,4,347,-0.13999999999999968,True,2368.0,393,1
547,5,1553,0.9500000000000002,False,1937.0,345,1
115,3,1319,-0.8900000000000001,True,458.0,85,0
2,5,1015,1.2400000000000002,False,155.0,24,0
369,1,914,-2.42,True,2205.0,357,1
38,4,1209,0.2799999999999998,False,165.0,26,1
212,5,2402,1.17,True,5252.0,886,1
1118,5,835,0.9400000000000004,False,2947.0,500,1
7,5,3350,0.5700000000000003,False,77.0,13,0
63,4,1312,-0.3200000000000003,True,1318.0,219,0
2383,4,1100,0.10000000000000009,False,757.0,128,1
274,4,2423,0.3999999999999999,False,3944.0,672,1
7,4,3399,0.0,True,3393.0,516,1
85,4,2139,-0.3600000000000003,False,1988.0,329,0
14,2,138,-1.65,False,93.0,16,1
67,4,3210,0.1499999999999999,False,1025.0,160,0
81,5,1531,1.2599999999999998,False,173.0,25,0
11,5,1337,1.3900000000000001,False,74.0,10,0
494,4,579,0.2200000000000002,False,2275.0,385,1
687,4,756,0.73,False,1395.0,226,1
411,4,2096,0.16000000000000014,False,1461.0,245,0
919,5,1864,1.62,False,1054.0,190,1
2,5,1341,0.5599999999999996,False,537.0,98,0
49,3,987,-0.98,True,1377.0,239,0
1395,4,127,-0.33999999999999986,False,4129.0,667,0
537,5,1427,1.0,False,1809.0,319,1
3,1,726,-2.13,False,35.0,7,0
668,5,490,1.1099999999999999,False,518.0,94,1
171,5,587,1.17,False,650.0,113,0
37,2,1380,-2.13,False,169.0,26,0
14,5,288,0.9100000000000001,False,65.0,12,1
8,5,1743,0.6900000000000004,False,877.0,151,0
166,4,977,-0.3899999999999997,False,755.0,130,0
76,5,2153,0.9900000000000002,False,838.0,137,0
1017,5,617,0.7599999999999998,True,3491.0,605,1
734,5,2797,0.6100000000000003,False,776.0,141,1
2957,4,2297,0.8500000000000001,True,3163.0,536,1
112,3,237,-1.3399999999999999,False,1666.0,283,1
2,5,1279,0.41000000000000014,False,435.0,82,0
4,5,1857,0.9699999999999998,False,66.0,7,0
2,5,1979,0.9800000000000004,False,642.0,109,0
233,1,145,-3.1100000000000003,False,329.0,57,0
245,5,624,0.5999999999999996,False,340.0,61,1
194,4,726,0.6299999999999999,False,2375.0,432,1
47,3,2138,-0.6400000000000001,True,482.0,87,1
373,3,327,-1.2699999999999996,False,2265.0,390,1
182,5,56,1.21,False,859.0,153,0
508,2,767,-1.98,False,1271.0,207,1
1509,5,1508,0.9500000000000002,False,3037.0,539,1
162,5,601,0.9299999999999997,True,218.0,38,1
900,3,762,-1.0599999999999996,False,904.0,154,1
353,5,1302,1.08,True,3834.0,665,0
747,2,546,-1.77,False,8513.0,1410,1
1020,5,610,1.6,False,2088.0,368,1
90,5,1923,1.4,False,446.0,85,0
29,4,650,-0.20999999999999996,False,445.0,74,0
280,4,1420,0.18999999999999995,True,866.0,153,0
34,4,1110,-0.3899999999999997,False,892.0,154,0
258,4,875,0.33000000000000007,False,487.0,76,1
112,5,1090,0.6900000000000004,True,1789.0,304,0
17,5,2208,1.12,False,519.0,89,0
31,5,1638,1.23,False,1015.0,165,1
198,5,1669,0.7000000000000002,False,81.0,14,0
606,3,419,-0.6299999999999999,True,279.0,50,1
47,5,630,0.7300000000000004,True,467.0,74,1
12,3,752,-0.7400000000000002,True,201.0,34,0
597,5,2732,1.3399999999999999,False,37.0,7,1
79,4,2524,0.1299999999999999,True,798.0,127,1
18,5,1472,1.02,True,695.0,117,1
454,5,1735,1.0699999999999998,False,2136.0,353,1
198,4,2563,0.1200000000000001,False,2181.0,381,0
355,4,1910,-0.07000000000000028,True,2987.0,505,1
332,4,1785,-0.20000000000000018,False,154.0,27,0
641,5,2407,0.8899999999999997,False,3446.0,597,0
519,5,991,0.7400000000000002,False,873.0,144,1
6,4,937,-0.2599999999999998,False,25.0,3,0
375,4,1004,-0.08000000000000007,True,5653.0,1022,1
62,4,3158,0.16999999999999993,False,817.0,143,0
22,3,3074,-0.5699999999999998,True,1625.0,267,1
402,5,617,1.5299999999999998,True,84.0,18,0
4080,5,906,0.8399999999999999,True,614.0,109,1
267,5,667,1.1800000000000002,False,2880.0,474,1
896,5,534,0.6200000000000001,False,571.0,97,1
10,5,608,0.7300000000000004,False,177.0,33,0
81,3,2736,-0.5299999999999998,False,465.0,82,1
28,5,599,0.6699999999999999,False,78.0,12,0
48,5,373,0.8300000000000001,False,47.0,9,1
32,4,1620,-0.21999999999999975,False,229.0,36,0
47,5,824,0.6399999999999997,False,1710.0,324,0
135,5,317,0.8499999999999996,True,2695.0,439,1
304,5,412,0.5700000000000003,True,2807.0,505,0
1501,3,441,-0.8599999999999999,False,1464.0,251,1
108,5,1219,1.2000000000000002,True,511.0,85,1
2383,4,456,-0.3799999999999999,False,1076.0,203,1
173,4,1783,0.14000000000000012,False,95.0,14,1
281,5,1311,1.5699999999999998,False,104.0,19,0
11,4,1730,0.16000000000000014,True,625.0,99,0
982,4,1497,-0.09999999999999964,True,5355.0,930,1
290,3,208,-0.73,False,919.0,160,0
118,5,1058,0.46999999999999975,False,134.0,25,0
88,5,3508,0.8899999999999997,False,1286.0,197,1
536,5,2026,0.6600000000000001,False,1579.0,287,1
205,4,1047,-0.33000000000000007,False,257.0,46,0
16,5,1152,0.8899999999999997,True,785.0,130,1
28,0,151,-4.14,True,624.0,112,1
14,5,49,1.0699999999999998,False,2965.0,495,0
366,2,458,-1.42,True,1921.0,336,1
160,5,2363,0.8399999999999999,False,66.0,11,0
74,1,1848,-2.89,True,3077.0,524,1
78,0,1690,-4.23,True,1630.0,284,0
170,4,2461,0.1200000000000001,False,1589.0,277,1
216,5,681,1.4300000000000002,False,158.0,29,1
32,3,220,-0.8599999999999999,False,143.0,25,1
159,1,1412,-2.87,True,998.0,156,1
24,5,1649,1.02,False,34.0,6,1
719,2,630,-1.3900000000000001,False,1622.0,267,1
361,5,3338,0.7000000000000002,True,1484.0,248,1
439,3,2279,-1.2000000000000002,True,5892.0,1030,1
42,4,2178,-0.16000000000000014,False,650.0,107,0
191,5,290,0.9000000000000004,True,4473.0,795,1
289,2,1236,-1.83,False,1526.0,263,1
461,2,1953,-1.83,False,1027.0,165,0
63,4,2142,0.31999999999999984,False,293.0,42,1
21,3,1309,0.08999999999999986,True,1847.0,321,0
98,5,2653,0.8700000000000001,False,1113.0,207,0
1,5,1074,1.27,True,630.0,106,0
128,4,1383,0.009999999999999787,False,333.0,60,1
503,4,255,-0.07000000000000028,True,5369.0,923,1
322,5,1248,0.8300000000000001,True,2762.0,475,1
99,4,667,0.1200000000000001,False,103.0,20,1
61,4,1669,0.2799999999999998,False,1099.0,174,0
194,5,2322,0.7000000000000002,False,1284.0,219,1
209,5,1557,0.9199999999999999,True,545.0,87,0
364,4,95,-0.20999999999999996,False,242.0,43,1
56,4,975,-0.08999999999999986,False,659.0,112,0
628,4,1133,0.22999999999999998,True,397.0,71,0
229,3,1029,-1.0700000000000003,False,497.0,87,0
75,3,2073,-0.5800000000000001,False,491.0,79,0
31,4,357,0.27,False,1056.0,172,0
32,5,310,1.6400000000000001,False,233.0,40,0
768,3,826,-0.5,False,1415.0,246,1
31,0,1213,-3.88,False,460.0,74,1
105,5,1716,1.33,True,2004.0,326,1
419,1,3776,-2.77,False,207.0,39,1
68,4,1742,0.3900000000000001,False,2232.0,388,1
2,4,221,-0.17999999999999972,False,323.0,53,0
894,3,1862,-0.94,True,4091.0,707,1
1020,5,759,0.8799999999999999,True,778.0,134,1
162,4,111,-0.05999999999999961,False,214.0,35,0
23,5,1881,0.8499999999999996,False,519.0,85,0
202,3,804,-1.21,True,3889.0,647,0
754,5,1151,1.2200000000000002,False,1560.0,256,1
81,5,497,0.8700000000000001,False,26.0,4,0
155,4,1110,0.1200000000000001,False,3106.0,546,1
68,4,436,-0.3099999999999996,False,74.0,12,0
375,2,1702,-1.1800000000000002,True,1275.0,214,1
11,2,646,-2.01,False,4641.0,784,0
113,3,564,-1.0999999999999996,False,2518.0,424,0
572,4,1637,-0.08999999999999986,False,773.0,127,0
550,4,656,0.16000000000000014,False,1610.0,285,0
111,5,224,0.5,True,1779.0,306,0
90,4,2018,-0.25,True,573.0,97,0
131,3,2270,-0.9300000000000002,True,82.0,11,1
464,4,1403,-0.05999999999999961,False,2550.0,449,1
434,5,556,0.7699999999999996,False,1683.0,304,0
405,5,2031,1.4500000000000002,False,39.0,6,0
138,4,1588,-0.3099999999999996,False,684.0,122,0
35,5,473,1.0499999999999998,False,101.0,19,1
519,4,1209,-0.33000000000000007,False,33.0,6,0
143,0,635,-4.51,True,725.0,129,1
1171,5,729,0.7199999999999998,True,1166.0,200,1
5,4,3054,0.1200000000000001,False,251.0,41,0
15,5,2163,0.9900000000000002,False,594.0,100,1
41,1,914,-3.0599999999999996,True,3419.0,588,0
659,5,395,0.8200000000000003,True,3488.0,594,1
161,4,582,-0.1200000000000001,True,628.0,108,1
5,5,495,0.6799999999999997,False,234.0,40,0
60,5,3138,1.0299999999999998,True,219.0,36,1
12,1,3293,-3.1399999999999997,False,329.0,60,1
57,2,1117,-1.6600000000000001,False,787.0,136,1
159,5,573,0.8200000000000003,False,833.0,138,0
1501,4,2951,0.1499999999999999,False,970.0,166,1
93,5,80,0.7199999999999998,False,999.0,186,0
397,4,598,0.16999999999999993,False,1279.0,212,1
4080,3,885,-0.6000000000000001,False,292.0,49,1
266,5,948,0.9400000000000004,False,1351.0,225,1
17,4,2393,-0.4500000000000002,False,550.0,97,0
147,5,450,0.79,False,41.0,6,1
418,3,581,-0.8399999999999999,False,3.0,0,1
314,5,1167,0.8099999999999996,True,843.0,147,0
36,5,2406,0.7000000000000002,True,2098.0,364,1
76,4,131,0.08000000000000007,True,1887.0,340,0
426,4,391,-0.33000000000000007,False,2039.0,332,1
172,4,614,-0.29000000000000004,False,113.0,22,1
369,5,312,0.7699999999999996,True,3360.0,569,1
27,5,881,0.9699999999999998,False,97.0,16,1
6,1,2062,-2.42,False,3077.0,546,1
20,0,1491,-3.68,False,67.0,13,0
304,5,2320,0.6200000000000001,True,5093.0,858,0
24,5,989,1.1099999999999999,False,17.0,3,0
164,1,653,-2.61,False,333.0,60,1
82,3,1223,-0.8799999999999999,False,1285.0,231,0
363,4,168,0.27,False,1689.0,295,1
1245,3,1649,-0.8399999999999999,False,970.0,169,1
30,5,1636,0.8200000000000003,True,1674.0,280,0
440,5,284,1.2599999999999998,False,642.0,113,1
14,4,247,0.14000000000000012,False,677.0,106,0
3063,2,1221,-2.2,True,4265.0,704,1
101,5,298,0.7999999999999998,False,372.0,68,1
476,0,2567,-4.07,False,361.0,60,0
429,3,227,-1.1799999999999997,False,2807.0,479,1
460,4,2923,0.52,False,394.0,68,0
413,5,433,0.9000000000000004,True,2705.0,456,1
10,5,1947,0.6799999999999997,False,458.0,77,0
6,4,902,0.54,False,82.0,15,0
122,4,1405,0.10000000000000009,False,732.0,122,1
150,0,1851,-4.2,False,583.0,106,0
499,5,1075,0.7400000000000002,True,1829.0,320,1
101,3,1131,-1.3200000000000003,True,3075.0,520,0
99,4,1595,0.3700000000000001,False,876.0,157,1
59,4,417,-0.08999999999999986,True,1307.0,232,1
135,4,404,-0.08000000000000007,True,821.0,142,1
1648,5,547,1.3900000000000001,False,1887.0,312,1
701,4,1116,-0.20999999999999996,False,216.0,37,0
668,3,3085,-1.0199999999999996,False,2958.0,497,1
529,4,302,0.1299999999999999,True,2016.0,338,1
820,4,1430,0.43999999999999995,True,7227.0,1188,1
142,2,650,-1.94,False,652.0,110,0
1749,5,841,0.9100000000000001,False,2963.0,503,1
269,4,3340,-0.07000000000000028,True,4870.0,791,1
4,4,1371,0.020000000000000018,False,912.0,155,0
213,5,381,0.8700000000000001,True,8084.0,1355,1
933,5,1172,0.7999999999999998,False,268.0,50,0
54,4,523,-0.2599999999999998,False,1038.0,186,1
181,1,423,-2.85,True,2129.0,354,0
62,4,1262,-0.040000000000000036,True,5209.0,899,0
458,5,941,0.9299999999999997,False,344.0,52,1
396,2,1334,-1.6099999999999999,False,940.0,159,0
109,5,490,1.4100000000000001,False,68.0,10,0
92,4,2363,-0.04999999999999982,True,2224.0,372,1
1830,5,391,1.02,True,1459.0,257,1
71,5,983,0.41999999999999993,False,49.0,8,0
79,5,184,0.46999999999999975,False,43.0,8,0
4,5,1154,1.08,False,95.0,15,0
656,5,2128,1.54,False,1366.0,234,1
140,4,1649,0.27,False,986.0,172,0
247,5,412,0.8600000000000003,False,871.0,153,0
6,5,1817,0.8899999999999997,False,832.0,134,1
147,3,308,-1.3099999999999996,True,3184.0,530,1
25,5,1246,0.46999999999999975,False,320.0,58,0
512,1,522,-3.24,True,9208.0,1528,1
250,4,651,0.08000000000000007,True,3849.0,676,0
3,5,2101,1.25,True,585.0,94,0
858,4,627,0.31999999999999984,False,69.0,9,0
11,4,819,0.08000000000000007,False,740.0,126,0
703,5,1234,0.9299999999999997,False,89.0,18,1
356,5,1781,1.0,False,934.0,149,0
57,4,475,-0.1299999999999999,False,369.0,58,1
104,5,2356,1.1099999999999999,True,1357.0,211,0
33,5,1504,0.96,False,203.0,35,0
1,5,1545,0.7199999999999998,False,142.0,25,0
73,5,1777,0.6699999999999999,False,472.0,73,0
115,5,500,0.9400000000000004,False,17.0,3,0
16,5,1281,0.8200000000000003,True,587.0,101,1
56,4,562,0.20999999999999996,False,885.0,152,1
16,3,3185,-0.5899999999999999,False,277.0,48,0
92,0,1368,-4.27,False,67.0,8,0
38,5,236,1.0299999999999998,False,22.0,5,0
161,5,83,1.23,True,1496.0,264,0
318,4,542,0.10999999999999988,False,964.0,162,0
73,5,1450,1.17,False,856.0,152,0
50,5,1397,0.9299999999999997,False,741.0,133,0
12,5,532,1.33,False,414.0,69,0
69,5,1739,0.6699999999999999,False,32.0,6,0
1540,5,1127,1.23,False,490.0,88,1
195,2,1166,-2.26,False,41.0,6,1
353,5,1581,1.2799999999999998,True,3628.0,613,0
5,5,1799,1.7200000000000002,False,163.0,28,0
20,2,1264,-2.26,True,3091.0,501,0
21,5,670,1.15,False,170.0,29,0
25,5,1457,0.8799999999999999,False,491.0,82,0
125,5,888,0.7999999999999998,False,1410.0,242,1
252,5,1410,1.06,False,438.0,70,0
66,5,845,1.29,True,633.0,104,0
42,5,2957,0.8700000000000001,False,514.0,90,0
181,4,564,-0.1900000000000004,True,3479.0,587,0
394,0,1701,-3.95,False,325.0,57,0
76,5,1963,0.9800000000000004,False,1438.0,248,1
800,3,1630,-0.7400000000000002,True,385.0,66,1
8,4,557,-0.009999999999999787,True,8168.0,1326,0
1,5,438,1.5,False,315.0,50,1
124,4,1073,0.3999999999999999,False,258.0,44,1
89,5,901,0.46999999999999975,False,265.0,44,0
103,4,298,-0.16000000000000014,False,756.0,125,1
71,4,2603,0.29000000000000004,True,3630.0,600,1
1338,4,690,0.3700000000000001,False,748.0,111,1
275,4,1830,0.029999999999999805,False,3505.0,585,1
1142,5,1407,1.13,False,57.0,9,1
236,4,891,0.06999999999999984,False,506.0,86,0
364,4,1045,0.45999999999999996,True,333.0,55,1
135,5,2684,0.7000000000000002,False,2922.0,527,0
1171,5,1296,1.1800000000000002,False,1793.0,312,1
142,3,2330,-0.9300000000000002,False,2353.0,381,1
209,4,2725,-0.29000000000000004,False,101.0,14,0
325,5,2913,0.6799999999999997,False,9.0,2,0
26,4,1174,-0.07000000000000028,False,573.0,100,0
1,4,2199,0.31999999999999984,False,12.0,2,0
19,2,1212,-1.7000000000000002,False,296.0,56,0
5,5,1028,0.7400000000000002,True,4268.0,752,0
66,5,1817,1.37,False,715.0,132,0
70,5,1205,0.4900000000000002,False,1883.0,321,0
69,4,169,0.20999999999999996,False,1485.0,250,0
73,4,2337,0.18999999999999995,False,391.0,62,0
616,4,1534,-0.08000000000000007,True,1352.0,232,1
10,5,862,0.7699999999999996,False,203.0,36,1
104,4,2480,-0.03000000000000025,True,1651.0,278,0
376,4,275,-0.040000000000000036,False,1620.0,280,1
868,5,1448,1.21,False,186.0,31,1
414,3,1580,-0.7799999999999998,True,5162.0,879,1
7,5,372,1.1,False,1132.0,191,0
19,5,257,0.7300000000000004,False,790.0,120,0
1733,4,1008,-0.04999999999999982,True,3139.0,542,1
249,4,3141,0.6499999999999999,False,926.0,146,0
208,5,1673,0.8600000000000003,False,1725.0,282,1
632,4,1801,-0.2599999999999998,False,2821.0,468,1
1213,5,1554,1.44,False,1053.0,191,0
46,5,2405,0.9800000000000004,False,4675.0,773,1
708,4,1970,0.16000000000000014,False,2407.0,383,0
224,2,2576,-1.6600000000000001,False,2289.0,370,1
890,5,747,1.08,True,1545.0,263,1
19,4,677,-0.5,False,809.0,128,1
1302,4,693,-0.34999999999999964,True,2469.0,418,1
242,3,220,-1.12,False,1866.0,319,1
123,5,805,1.02,False,605.0,109,1
176,4,784,0.18999999999999995,True,3182.0,531,1
73,4,695,-0.21999999999999975,True,1683.0,286,1
897,3,195,-1.0199999999999996,True,877.0,150,1
538,5,445,0.7400000000000002,False,1133.0,203,0
319,4,1166,-0.07000000000000028,True,6446.0,1066,0
1935,4,1888,0.31999999999999984,False,2894.0,509,1
364,5,974,1.19,False,202.0,33,1
799,5,2783,1.13,True,1394.0,247,1
62,4,1382,0.020000000000000018,False,81.0,14,0
1214,4,1170,-0.25,True,2103.0,370,1
5,4,1538,0.18999999999999995,False,792.0,132,1
320,2,2369,-1.7200000000000002,True,1648.0,297,1
7,5,3459,0.6399999999999997,False,813.0,148,0
924,1,1571,-2.91,False,196.0,33,0
14,5,711,1.27,False,67.0,11,1
125,2,2374,-2.17,True,1788.0,296,0
39,4,307,-0.3200000000000003,False,174.0,25,0
8,4,2297,-0.09999999999999964,False,174.0,31,0
41,5,308,1.08,False,420.0,72,0
34,4,2232,0.0,True,1549.0,245,1
2,1,1308,-2.98,True,1299.0,224,1
14,5,977,0.5199999999999996,False,94.0,15,0
14,5,933,0.7300000000000004,False,1392.0,233,1
27,3,895,-1.0499999999999998,False,892.0,148,0
10,4,424,0.2999999999999998,False,1244.0,218,0
30,5,2601,0.8600000000000003,True,222.0,41,1
8,5,1705,0.8399999999999999,False,484.0,79,0
390,4,1307,-0.040000000000000036,False,124.0,24,0
779,5,985,0.8399999999999999,True,913.0,158,0
843,4,489,0.10000000000000009,True,1016.0,166,1
88,2,3700,-1.2400000000000002,False,506.0,92,1
1101,5,1253,0.79,True,3573.0,621,1
36,4,1560,0.43000000000000016,True,727.0,129,1
99,4,1397,0.08999999999999986,False,1677.0,292,0
129,3,611,-0.08999999999999986,False,378.0,66,1
16,0,79,-4.61,False,57.0,8,1
784,5,2289,0.8799999999999999,True,1239.0,198,0
329,4,1215,0.10999999999999988,False,1192.0,191,0
112,5,293,0.9699999999999998,False,1183.0,208,0
50,3,451,-1.0700000000000003,False,228.0,46,0
63,5,264,0.9500000000000002,False,120.0,20,1
22,5,125,1.13,False,500.0,83,1
2113,4,1014,0.020000000000000018,False,1711.0,302,1
134,5,688,0.9000000000000004,False,2896.0,468,1
174,4,821,0.04999999999999982,False,988.0,164,0
4,5,884,0.6299999999999999,True,416.0,72,0
312,4,1578,0.22999999999999998,True,885.0,153,1
390,4,1662,0.1200000000000001,False,224.0,39,1
87,4,277,0.009999999999999787,True,917.0,155,0
254,4,988,0.08000000000000007,False,195.0,36,1
155,5,353,0.7599999999999998,False,944.0,147,1
433,4,2788,0.2999999999999998,True,1435.0,239,0
43,3,773,-0.79,False,453.0,83,0
37,4,989,-0.16000000000000014,False,46.0,9,0
21,4,1307,0.009999999999999787,False,1012.0,167,1
44,5,1917,0.5999999999999996,False,101.0,20,0
8,5,1955,0.79,False,289.0,49,0
1945,5,2076,0.5199999999999996,False,45.0,7,0
4080,5,900,1.1600000000000001,False,189.0,31,1
850,3,3048,-0.79,False,570.0,93,1
197,4,508,0.2400000000000002,False,1314.0,233,1
388,5,929,0.71,False,114.0,20,0
57,2,772,-1.96,False,972.0,166,1
2,0,754,-4.02,False,623.0,113,0
173,3,152,-1.3899999999999997,False,155.0,25,1
32,3,1039,-1.0999999999999996,False,53.0,8,0
1214,5,1860,1.1,False,1413.0,258,1
22,5,476,0.45999999999999996,False,164.0,29,0
15,3,2109,-1.0700000000000003,True,242.0,47,1
2,5,877,0.6699999999999999,False,602.0,111,1
20,5,418,0.7999999999999998,False,863.0,146,1
161,4,3068,0.33999999999999986,False,1429.0,241,0
5,4,38,-0.09999999999999964,False,112.0,18,0
29,4,1059,0.16000000000000014,False,1365.0,223,0
18,5,1412,0.7000000000000002,False,94.0,15,0
33,1,683,-2.76,False,200.0,38,0
190,2,477,-1.67,False,2586.0,441,1
197,4,2313,-0.20000000000000018,True,5676.0,927,0
158,3,571,-0.7599999999999998,True,986.0,162,0
337,3,750,-1.4299999999999997,False,46.0,8,1
98,5,970,1.8399999999999999,False,418.0,80,0
1,4,975,-0.08000000000000007,False,173.0,29,0
265,5,528,0.8399999999999999,False,168.0,28,1
9,3,1489,-1.0,True,1406.0,226,1
120,4,867,-0.1299999999999999,True,1688.0,272,1
65,4,1215,0.3900000000000001,True,3435.0,634,0
143,3,764,-1.3399999999999999,False,357.0,56,0
287,4,1758,0.25,False,581.0,94,0
125,4,302,-0.21999999999999975,False,475.0,77,1
482,5,694,1.21,False,2320.0,383,1
23,4,1375,0.10000000000000009,False,209.0,38,0
23,1,2412,-2.74,False,85.0,14,0
283,4,779,0.2599999999999998,False,451.0,81,0
586,5,1127,0.8899999999999997,False,835.0,140,1
128,3,302,-1.2800000000000002,False,1782.0,305,0
682,4,1717,0.040000000000000036,False,2036.0,351,0
508,4,623,-0.16999999999999993,False,191.0,26,1
6,5,1733,0.8499999999999996,False,26.0,5,0
464,5,1291,0.9400000000000004,False,414.0,63,1
58,5,982,1.4500000000000002,False,3137.0,527,1
47,4,2638,0.08999999999999986,False,675.0,122,1
18,5,522,0.7999999999999998,False,1176.0,210,1
920,5,289,0.6500000000000004,False,1678.0,281,1
614,3,336,-0.96,False,108.0,21,1
210,5,349,1.06,False,369.0,66,1
603,4,933,0.14000000000000012,False,205.0,37,0
11,4,1158,-0.33000000000000007,True,1837.0,337,0
133,4,1513,-0.019999999999999574,True,851.0,159,0
233,5,3165,0.6600000000000001,False,1682.0,289,0
12,2,2156,-1.6099999999999999,False,46.0,8,0
27,5,1929,0.7699999999999996,False,2387.0,416,0
144,4,1508,-0.28000000000000025,True,722.0,126,0
166,5,1202,0.5300000000000002,False,945.0,156,0
202,5,309,1.0699999999999998,False,174.0,25,1
124,5,2362,0.9699999999999998,False,1590.0,279,0
51,5,1444,0.7199999999999998,False,2398.0,414,0
9,3,2400,-1.4699999999999998,False,74.0,14,0
1067,5,382,1.25,True,2269.0,388,1
74,5,2333,0.7000000000000002,False,1800.0,318,1
31,5,1657,1.02,True,3374.0,550,0
363,4,1178,-0.21999999999999975,False,338.0,56,1
506,4,1309,-0.28000000000000025,False,361.0,68,0
266,5,45,0.9100000000000001,True,1039.0,178,1
106,4,3152,-0.04999999999999982,True,1147.0,189,0
2501,5,555,0.7199999999999998,True,4584.0,780,0
14,5,1922,1.08,False,941.0,159,0
82,4,835,0.04999999999999982,False,56.0,10,0
105,3,2064,-0.79,False,1803.0,328,0
2,4,275,0.029999999999999805,False,409.0,70,0
240,5,1727,1.06,True,2048.0,382,1
400,5,897,0.7000000000000002,False,1594.0,273,1
226,0,697,-4.59,False,1316.0,216,1
403,3,1264,-0.18000000000000016,False,3141.0,522,1
59,4,2156,-0.23000000000000043,False,915.0,150,0
81,5,1559,0.96,True,3857.0,652,0
1039,5,458,0.6699999999999999,True,1207.0,214,1
696,2,2487,-1.5899999999999999,False,405.0,71,0
86,4,1382,0.33999999999999986,False,551.0,90,1
46,3,2219,-1.2999999999999998,False,449.0,78,1
789,5,535,0.7199999999999998,True,5283.0,909,1
1671,4,1104,0.8599999999999999,True,2124.0,353,1
