book_id,user_reviews,user_rating,avg_rating,ratings_count,review_text,days_since_review,review_likes,like_share,popular
13526165,218,5,3.9,222566,"My wife suggested I read this book, and I resisted for a while as my impression of it somehow was ""not for me"" - but I was wrong! I'm glad she finally convinced me, because it was fun and I couldn't put it down after I got ~20% in. 
 Bernadette moved to Seattle from LA, abandons her career as an architect to have kids, hates Seattle, and basically loses it over the course of the book. The book was fun and written a light, humorous tone - from making fun of Seattle and Microsoft, the obsession of parents and how serious they take themselves (I loved how she called the other parents ""gnats""), to how she hires a virtual assistant in India. 
 But the most fun part of the book is just how wacky Bernadette is. You really do have to make life fun - it won't do it for you. 
 ""That's right,' she told the girls. 'You are bored. And I'm going to let you in on a little secret about life. You think it's boring now? Well, it only gets more boring. The sooner you learn it's on you to make life interesting, the better off you'll be.""",1618,28,0.0059982862039417,0
8622058,218,5,4.1,1835,"A wonderful, beautifully written, poignant, subtle, and brilliant novel. 
 This is the story of an English butler of one the great houses, whose self value comes from his duty and his dignity, and who questions his values and his life in the end. It is ultimately a story of regret. It is a story that makes you want to live your life and dedicate yourself to things that you won't regret when you look back. One of the best ways of thinking about regret I've ever come across is from Jeff Bezos in his nerdily titled Regret Minimization Framework. 
 But what I really loved about the novel is how slow and forcefully it builds. I don't think I've read a book that does that so well since Pride and Prejudice. In the beginning you think it's just a butler going on a motoring trip. And at the end, your heart is breaking. 
 Dignity is a big theme in the novel. Stevens attempts to define dignity several times throughout the novel - his definition generally has to do with self-respect and keeping ones emotions in check. But you have to wonder - his is suppression of emotions what leads him to where he ends up? His pushing himself to ""banter"" is a an interesting indication of him trying to break that pattern. 
 ""We may now understand better, too, why my father was so fond of the story of the butler who failed to panic on discovering a tiger under the dining table; it was because he knew instinctively that somewhere in this story lay the kernel of what true 'dignity' is."" 
 ""What do you think dignity's all about?' The directness of the inquiry did, I admit, take me rather by surprise. 'It's rather a hard thing to explain in a few words, sir,' I said. 'But I suspect it comes down to not removing one's clothing in public."" 
 In the end, Stevens breaks your heart in two ways: he missed out on the love of his life, AND he realizes that he dedicated his life to serving a man who in the end wasn't the great man he thought he was. Good reminder: prioritize love first. And work on things that matter. 
 Another aspect I loved is just learning about the era and how things in England worked. Fascinating for instance that multi-day stays at large estates were the only way to get a bunch of people together to communicate on an issue. Today, we communicate in very different ways. Seems appealing to try that way. 
 I'll conclude this with another of my favorite quotes from the novel: 
 You've got to enjoy yourself. The evening's the best part of the day. You've done your day's work. Now you can put your feet up and enjoy it. That's how I look at it. Ask anybody, they'll all tell you. The evening's the best part of the day.",1634,50,0.495049504950495,1
6486483,218,0,3.82,55096,Good article by this author: http://www.forbes.com/sites/travisbra...,1710,7,0.0482758620689655,1
3977,218,4,4.15,31503,"I really enjoyed this book. Some people told me that book 3 wasn't the match of books one and two, but I really quite enjoyed it. I'm struggling to put my finger on it, but I think the dynamic of Raul, Aenea, and A Bettik was a strong one - they clearly cared for each other, and you could see that they would even love each other in the future. 
 It had all the elements of a great epic: strong heroes on a mission that is important to humanity, an evil empire trying to stop them, and a mysterious force in the universe trying to help them. The world is almost 300 years after the fall of the farcasters, and is described in such a way as to almost be nostalgic. The hawking mat, all the characters and elements of Cantos, the consul's ship, etc. 
 One of the major themes of the book seems to be how the universe can be incredibly harsh. This quote captures it nicely: 
 ""The universe is indifferent to our fates. This was the crushing burden that the character took with him as he struggled through the surf toward survival or extinction. The universe just does not give a shit."" 
 And I just loved this one: 
 ""I remembered Grandam telling me about an early Old Earth scientist, one Charles Darwin, who had come up with one of the early theories of evolution or gravitation or somesuch, and how--although raised a devout Christian even before the reward of the cruciform--he had become an atheist while studying a terrestrial wasp that paralyzed some large species of spider, planted its embryo, and let the spider recover and go about its business until it was time for the hatched wasp larvae to burrow its way out of the living spider's abdomen."" 
 In harsh times, people often turn towards religion. Fascinating to see that after the Fall, after all the chaos and war and death that ensued, it was the Catholic church that rose to power, and goes onto to rule the universe. People are comforted by its ability to make the universe safe for them with the power of the cruciform. 
 One of the themes of the book is definitely fear. Fear of death in particular. De Soya fears each death he has, Raul came close to death on Mare Infinitus with the sharks. The Chitchatuk were interesting here - having to live a particularly fearful life, dependent on the thing that eats them for food (artic wraiths). 
 But love is the counter to the theme of fear. We keep getting hints that Aenea is the missionary from the human god and will show us all a better path through love. Raul follows her because he believes in her - and it's clearly foreshadowed they will love each other.",1736,7,0.0285714285714285,1
13453029,218,4,4.24,83601,"A fun fast paced book that sucks you in right away and doesn't let go. The remnants of humanity live in a 150 story silo below the earth and can't leave as the outside is now toxic. This is a bit of an odd thing to have happened, but it gives us a nice palette to think about things. 
 Everything is rationed, including how many children you can have. People self-identify by their profession and where in the silo they live: farmers and mechanics in the lowers, IT in the mids, and professional class in the uppers. The working class wear color coded uniforms to easily distinguish them. 
 The book was a lot about control. How to control a contained civilization, and give them hope (eg a live feed of the outside) and yet keep them in harmony and doing their functions. Strange mechanisms of control were built all over the silo: communication was oddly limited given the IT resources they have - many messages had to be delivered by courier as emails cost valuable money to send. Most strange of all - there is no elevator, which forces anyone wanting to travel the length of the silo to spend 2-3 days on the journey. 
 The cleaning ritual was a strange bit of culture. Upon reflection, I can see why it was necessary. If people never go outside, uncertainty of it still being bad would creep in, and people would need to try it. As perhaps happened in Silo 17. 
 I really liked the unraveling of Bernard, and how he went from repulsive/annoying, to understandable once you understood his role and responsibility. His role is to eliminate any doubt in the delicate balance of the silo. Opening the book up with the doubt of Holston was brilliant as it sucked you in immediately. 
 I liked Juliet too - she was the right combo of being determined to do right, and having brains and grit.",1795,6,0.0025178346621905,0
11869272,218,4,3.97,71309,"A fascinating and heart-wrenching look inside a slum of Mumbai. A good reminder some of us have it much better than others - but also that human willpower still matters. 
 One of the most interesting things portrayed was just how different the rules are for the poor in India. When your family is one bad hospital bill away from being on the streets and starving, human life takes a different value. The story that stuck with me here is when one of the boys got hit by a car on his way to school, his mothers reaction was fury - because if it were any worse it would have bankrupted the family. This quote sums it up well: 
 ""It seemed to him that in Annawadi, fortunes derived not just from what people did, or how well they did it, but from the accidents and catastrophes they dodged. A decent life was the train that hadn't hit you, the slumlord you hadn't offended, the malaria you hadn't caught."" 
 Another way the rules are different is that the government is totally corrupt. Pretty hard to get ahead when everyone who can bribe you has got their hand out. 
 ""The Indian criminal justice system was a market like garbage, Abdul now understood. Innocence and guilt could be bought and sold like a kilo of polyurethane bags."" 
 But my favorite part of the book was seeing how entrepreneurial people had to be in order to survive. Whether its sorting garbage, being a garbage middleman, or any of the other pursuits various people did to make money, it seemed that at least in one respect the rules of the slum are the same as everywhere else: you've got to work hard and be good at what you do to get ahead. It's just that in the slum, it's so easy to lose it all. Poverty begets poverty, wealth begets wealth.",1805,8,0.0065252854812398,0
12953520,218,4,3.61,8082,"A hilarious romp through the known and unknown universe that exposes how ridiculous much of US copyright law is. Written by the founder of Rhapsody, who knows a thing or two about music and the copyright surrounding it. What I didn't expect from a book by an entrepreneur is a funny book - and this book is not bad. It is being compared to Hitchhikers Guide, which nothing can approach, but its not bad. My only gripe would be there are a ton of footnotes that attempt to extend the humor and most of them didn't work for me. 
 The basic premise of the book is brilliant; that aliens have been listening to - and thus pirating - our music since 1977, without our knowledge. Because US copyright law states that a single case of intentional copyright violation can be fined $150,000 - this means the entire universe is many times over in debt to humanity. 
 It's pretty ridiculous that the music industry got such a big fine to be passed. I think one of my favorite parts of the book was learning about the law firm that Nick Carter works for, and seeing a little under the hood of how they operate. 
 Overall a fun, enjoyable read.",1942,1,0.0105263157894736,0
13239822,218,3,3.84,11181,"This book has a great premise, and is full of some beautifully written prose. It's about a hacker during the Arab Spring, helping people get around the firewalls that the State erected to control its population. Alif falls in love, finds an ancient book, gets into trouble with State, enlists the help of an unseen, magical world full of creatures call Jinn, and combats evil. The story flowed well, and was a fast, fun read. 
 I would have given it a higher rating, but I'm a computer programmer, and for a book that is about hacking the descriptions of Alif coding felt like I was watching one of those movies where they used a bunch of made-up visuals that have nothing to do with hacking. The prose around the hacking was so oddly descriptive you didn't know what to make of it. For instance, when Alif is hacking into State's intranet, it is described as: 
 ""The Hand roused. It lumbered to its feet, reeking of ionized air and dry metallic bones, revealing a level of functionality Alif had not detected. He reeled backward, recalibrating. Breaching the confines of the State intranet, the Hand began to attack the base of Alif's tower, slicing away layers of code through a mirroring protocol of a kind Alif had never seen before."" 
 I didn't know a computer program could ""reek of ionized air"" - and can't conceive of how a mirroring protocol (if there is such a thing) could ever be used to ""slice away layers of code"". 
 I wanted so hard for the bit about quantum computing and encoding the ancient story into code to make sense. But it just didn't. And that was the heart of the story - that the ancient text contained an all-powerful computer algorithm. I also had trouble buying the Alif & Dina relationship - the characters just felt shallow to me.",1950,7,0.0121951219512195,0
9850443,218,3,3.83,52567,"A fun, dark, slightly comical western about two killers (Charlie and Eli Sisters) on their way to California for the gold rush. Going into the mind of a killer is a strange experience - I'm not sure I totally enjoyed it. But what I did really enjoy was the authors writing; it was clean, fun, and even poetic - which made this book a quick enjoyable read. 
 I loved all the introspective one-liners that Eli kept throwing out. For instance: 
 ""but I could not sleep without proper covering and spent the rest of the night rewriting lost arguments from my past, altering history so that I emerged victorious."" 
 ""I thought, When a man is properly drunk it is as though he is an a room by himself--there is a physical, impenetrable separation between him and his fellows."" 
 Here is another miserable mental image I will have to catalog and make room for."" 
 ""It is true, I thought. I am living a life."" 
 ""The effects of her words stung me, and after she stole away I stood a long while before her looking glass, studying my profile, the line I cut in this world of men and ladies."" 
 I struggled however to find the point of this novel. What lesson was I meant to take away? What did we learn from Charlie and Eli's adventure? I suppose if anything the theme of the book was transformation. We witnessed Warm, Morris, and Eli have the courage to transform themselves and change their lives. In other words - it's easy to let life dictate your path. Eli's story of how Charlie sucked him into a life of crime was fascinating. Warm had a similar story of how he became a thief. We didn't learn about Morris's past, but we did see the difficulty of his decision to leave the Commodore's employment. It takes guts to transform oneself - especially for the better.",1976,3,0.0021474588403722,0
7315573,218,4,4.26,173110,"A fascinating story of world war one. I knew the basics, but it was fascinating to hear the story told through some of the characters involved, and see how it all played out. 
 On the surface, WW1 was started pretty stupidly. The arch-duke of Austria was assassinated, so in retaliation Austria invaded Serbia. Serbia had an alliance with Russia so they stepped in, and then Germany had an alliance with Austria, so suddenly Germany and Russia were at war. Russia and France had a treaty and since they surrounded Germany, the Germans went on the offensive in France, which dragged in Britain. And then the US got dragged in later by Britain and b/c Germans were sinking our ships. 
 But there was more to the story. These countries didn't have to honor these treaties - they could have found a way to not commit to a war. It's almost like they were all war hungry. Follett also tried, through some of the female characters like Maud, to indicate that if the world had been controlled by women then war would never have happened (probably true). This was a great quote: 
 ""In every country, those who were against war had been overruled. The Austrians had attacked Serbia when they might have held back; the Russians had mobilized instead of negotiating; the Germans had refused to attend an international conference to settle the issue; the French had been offered the chance to remain neutral and had spurned it; and now the British were about to join in when they might easily have remained on the sidelines."" 
 One issue of the war I hadn't considered was the financial pressures it brought to bear once a country had committed. This was brought up artfully by Ethel's husband Bernie. Once Germany, Britain, etc had declared and spent a ton of money building their army and fighting the war, they were stuck. The people in power - the aristocracy - needed to win or they would go bankrupt and risk losing power. They were pot-committed, and too proud to turn back. 
 ""And what if Britain lost? There would be a financial crisis, unemployment, and destitution. Working-class men would take up Ethel's father's cry and say that they had never been allowed to vote for the war. The people's rage against their rulers would be boundless."" 
 My one criticism of the book was that the character Fitz was made out to be a real simpleton. Ethel and Billy seemed to intellectually walk all over him and he never defended himself (or it was left out) - didn't seem terribly realistic. 
 I think my favorite part was learning about the Bolshevik revolution - that was a piece of history I really didn't know enough about, and it was described in great detail through Grigory and his story. Czar Nicholas II fell from power during the war, and the Bolsheviks staged a revolution and took over. But its hard to control a country! 
 ""A baby was like a revolution, Grigori thought: you could start one, but you could not control how it would turn out."" 
 The class struggles in England, Germany and Russia were clearly a major theme to the book. In each country Follett was careful to show how the aristocracy were fools and didn't know what they were doing. It really highlighted why a democracy is a better way of doing things!",1979,9,0.0065217391304347,0
8664353,218,5,4.39,504961,"Wow. Amazing story, and well told - kept me up late at night! Louie Zamperini truly went through hell and came back - and it's inspiring to read a story of such willpower and determination. It was also interesting to me to learn more about Japan and their role in the war. 
 One big takeaway was just how cheap human life is in war. I think there was some stat about how 5/6 of the US airmen that died did so from accidents - that is simply staggering. 
 I love WWII stories, but most of the ones I've seen and read have focused on Germany, so I really didn't know much about how Japan had treated their POW's. It was pretty eye opening to read the stats about how they pretty much massacred hundreds of thousands of POW's. And of couse, as the story details, they also did not follow Geneva Conventions and pretty much treated POW's as slaves. 
 One of my favorite points the author made is best illustrated by this quote about Dignity is as essential to human life as water, food, and oxygen. This is a fundamental truth of humanity that the author really drew out well - if you take a persons dignity away you take everything away. I loved all the stories of POW's being defiant; stealing food, supplies, playing jokes, etc. The little bits of defiance were enough to let them take back their dignity, and I think thats what makes them so compelling; because while we haven't all been POW's, we can relate to that basic need.",2175,54,0.0149833518312985,0
7632329,218,0,3.95,8313,Peter McCarthy recommends,2177,2,0.0115606936416184,0
11297044,218,5,4.1,12128,"This is an amazing inside view into the life of one of the great businessmen of our era. A must read. 
 The thing that struck me most about Steve Jobs was that he was an incredible perfectionist. He was a craftsman, and wanted the computers he built to be beautiful and amazing and useful. He believed that computers were ""at the intersection of technology and liberal arts"" - a phrase he used a lot - because he realized computers weren't just for geeks. They are for everyone, and needed to be able to be used by everyone. 
 Steve put design at the top of product pyramid at Apple - above engineering. This means they spent a lot of time trying to fit the hardware into the beautifully designed cases the designers came up with, and the designers and engineers had to work together closely. This can backfire (eg Antennagate), but largely it worked really well. It produced amazing computers that were visually distinct from everything else in the market, and that ""just work"". If I learned anything from this book, it's that Apple believed that design is paramount, and spending extra time and engineering resources to make a beautiful design work is worth it. 
 Apple's design philosophy is to ""make it simple. Really simple"". You still see this today - go to Apple.com - you will see ONE product. Now try Amazon. According to the book, Jobs learned this from Markkula, who taught him that ""A great company must be able to impute its values from the first impression it makes"". 
 Steve's ethos was basically that if you are going to do something, do it right. The book is full of examples of Steve doing this. When the iMac first came out it looked like no other computer. It was interesting to hear how difficult it was for the engineers to accommodate a handle on the computer - but it ended up being a defining feature of the computer. I also loved the story of how Steve was obsessed with quality glass, and ordered the highest end stuff he could find for his Apple Stores. 
 Steve's management tactics got a lot of scrutiny in the book - and many other reviewers use words like ""jerk"" to describe him. It sounds like Steve could definitely be a jerk to work for. His management style was to push people as hard as he could, and to let people know when they didn't perform. When pushed like that, a person can have one of two reactions: they either resent it, and end up quitting or getting fired (B-players) - or they accept the challenge to do better, and come back the next week with something even better. Win-win for Steve - he filters out the b-players and gets his a-players to produce the best work they can. 
 But, as was pointed out in the book, if Steve was nothing but a jerk, he wouldn't have built a company full of loyal employees - Apple has one of the lowest turnover rates in the valley. Jobs only hired people who ""had a passion for the product"". I also liked how he motivated by looking at the bigger picture; such as the story of how he convinced his engineer that saving 10 seconds off the boot time was worth it because across 5 million users that would save 100 lifetimes per year. 
 The book was full of references to Steve's dynamic personality; his ""reality distortion field"" is a great descriptor. Steve believed he could do anything - and he was so persuasive that he could convince those around him that they could whatever it was too. I think this is one of the most defining qualities of an entrepreneur - believing something can be done against all odds. Not being afraid to tear down walls or think outside the box. 
 I loved the description of Steve that ""whatever he was touting was the best thing he ever produced."" You see him do this in his keynote speeches too. He is always using words like ""best"", ""amazing"", etc to describe whatever he's launching. 
 A big theme that the author made was that especially early on, Steve viewed Apple as ""counter-culture"" rebels. They were hippies who thought they could change the world. And they did - but not only that - I think they embedded their can-do attitude deep in Silicon Valley, which is probably highly correlated with why it is the center of the technology revolution today. This quote is classic: 
 ""The people who invited the twenty-first century were pot-smoking, sandal-wearing hippies from the West Coast like Steve, because they saw differently. The hierarchical systems of the East Coast, England, Germany, and Japan do not encourage this different thinking. The sixties produced an anarchic mind-set that is great for imagining a world not yet in existence."" 
 One of Steve's great abilities was to focus. When Jobs came back to Apple from his hiatus the biggest innovation he made was to focus the company onto just the few products that were working or had potential. 
 ""What are the five products you want to focus on? Get rid of the rest, because they're dragging you down. They're turning you into Microsoft. They're causing you to turn out products that are adequate but not great."" 
 Steve's belief that computers need to be beautiful and easy to use basically prevented him from ever licensing his software, as then he wouldn't be able to control the user experience. Microsoft didn't have that problem, and that's why Windows dominated. I think it's also the reason that Windows is in trouble today. They have spent a decade making their code work across hundreds of different hardware configurations. Their code is now full of backwards compatibility support that just makes it messy, and bloated. Worse, their focus is on maintaining all that instead of innovating and improving it. 
 The platform vs integrated approach is being tested again with the iphone vs android. It will be interesting to see if history replays itself, or if Apple's lead and ability to make a superior product because of their full stack control will prevail. 
 In the end, this was the best quote of the book: 
 Stay Hungry. Stay Foolish.",2220,94,0.7966101694915254,1
9418327,218,4,3.94,523393,"A hilarious and book from Tina Fey - definitely worth listening to over audio as she reads it herself. She makes fun of herself a lot, adds lots of light humor, and of course shares TMI. 
 The most interesting bit was hearing the behind the scenes of Saturday Night Live, and how she was a joke writer there for 3 years before they gave her a role on the show, which was only doing the news. Her breakout occurred after she had already left for 30 Rock, when she did the Sarah Palin impersonation. Tina is clearly an example of someone who has worked long and hard to get where she is.",2237,10,0.0048239266763145,0
62291,218,5,4.54,477834,"** spoiler alert ** 
 Loved it. The epic saga continues. The poor Starks are torn apart, but yet are surprisingly resilient. In fact, pretty much every major character is in danger of dying and some even do. It's a bit tough to read, as you really wanted The King In The North to succeed. And Dany is fast becoming an interesting part of the plot that has yet to intermix with the rest of the characters. 
 I'll be starting the next one soon. These books are like crack.",2306,6,0.0027803521779425,0
10552338,218,5,3.96,35420,This sounds awesome.,2356,3,0.0021171489061397,0
9938498,218,4,3.81,112419,"Great story of the US Ambassador to Germany and his experience during the build-up of ww2 from 1933 - 1937. Nothing new or exciting really revealed, and I'm sure there are many other accounts of the buildup to ww2 out there, but this one told it from the perspective of mostly the Ambassador, Dodd, and his daughter, Martha. The story was engaging and well-written, and thus interesting. I think the ending fell pretty flat - I was hoping for more. 
 Reading about the Nazis one is of course always appalled at how they got to be in power and commit such atrocities, and this book did provide some clues. Hitler seemed primarily willing to tell people what they needed and wanted to hear, even if it wasn't the truth - and he was a great storyteller. He also used fear as a primary weapon, as there were many in Germany not behind him - but they were too afraid to make a stand or speak up. 
 I suppose the climax of the book was the Night of the Long Knives, where Hitler arrested and executed all of his major opponents, clearing the way for his absolute grip on the nation. He ruthlessly murdered an estimated 77 to several hundred people (the count was never really known) and played it off as putting down a rebellion, which much of the world bought for many years. 
 I think one of the more interesting pieces of the book was watching Dodd (and Martha) go from thinking the Nazis were good for Germany, to realizing how terrible they were and hoping for them to be overthrown. It was a slow gradual process, and one that I'm sure was not immediately obvious to anyone. In the end, I think the book is aptly named.",2358,6,0.0034944670937682,0
8519525,218,5,3.64,5319,"** spoiler alert ** 
 A very well written series of short stories. There was no ""main"" character, though I was curious and counted and out of 13 chapters, Sasha was in 5 and and Bennie Salazar was in 4. The story wove and dipped in and out of their lives, and occasionally into surrounding characters. I thought it was a little hard to keep track of all the stories and how they related, though. 
 I think Lou was one of my favorite characters. Lou is a stereotypical record producer and ladies man. I loved how he at one point was quoted as saying ""I'll never get old"", and then there was a whole chapter later dedicated to his death. Lou is one of those guys that is immediately likable, even though you know he's probably not a great role model: ""The world is full of shitheads, Rhea. Don't listen to them--listen to me. And I know that Lou is one of those shitheads. But I listen."" 
 If this book has a theme I think it's something to do with how people change as they get older. ""Time is a goon"" was quoted in two different chapters, and if it means ""goon"" as in a thug, then the implication is that time ""beats us up' - or changes us - as our lives go on. We remain the same people underneath, but we are defined by the experiences we have, and the more time we live the more life shapes us into totally different people. 
 In the last chapter I loved the concept of the parrots - or people who sell out and endorse a product to create ""authentic"" word of mouth. As someone who is building a social network I think this is an interesting perspective, and one that I think is definitely a trend. It's nothing even new - celebrities have been selling out and taking money to endorse products for a long time. 
 But what is new is that celebrities aren't the only ones with followings anymore. Now with Facebook and Twitter and other social networks (yes, even Goodreads), regular people can amass hundreds and even thousands of friends. And maybe instead of paying one celebrity with 100K followers to promote something you pay 100 people with 1K followers. Indeed this is already starting - some friends of mine helped start Ad.ly - which lets you buy celebrities tweets.",2452,4,0.054054054054054,1
6452796,218,3,3.95,58428,Kareem recommends,2583,1,0.0059880239520958,0
211099,218,5,3.96,29122,"I learned two major things from this book: the power of branding, and the fact that Richard Branson has balls of solid steel. 
 Branson is one of the great entrepreneurs of our era, and it was truly inspiring to hear his story in his own words. A kid who skipped college and dove straight into business, and time and time again proved he can succeed with a lot of will, determination, and his maverick ability to take big bets and win. Bransons' success is nothing short of inspirational. 
 I had no idea until reading this how powerful the Virgin brand is, or how many businesses they have gone into. They effectively function like a VC, except they also lend their brand (and perhaps some infrastructure too). Each business is a subsidiary, given its leaders the freedom to move fast and achieve their goals without being slown down by needing permission from the mother ship. This is brilliant. Many of the businesses also complement each other in profitable ways - such as how Virgin Travel and Virgin Atlantic complemented each other. 
 Branson is a risk-taker. When Virgin Records was about to run out of cash, instead of scraping what he had left to limp on, he scraped it together to make a big bet. It's kind of like going all-in in poker when your chips are getting low - better than losing slowly! 
 ""I have always believed that the only way to cope with a cash crisis is not to contract but to try to expand out of it."" 
 But the difference with Branson is that he didn't take the risks blindly. When he started the airlines he spent considerable effort leasing the airline for 1 year and limiting his downside. 
 It is only by being bold that you get anywhere. If you are a risk-taker, then the art is to protect the downside."" 
 One thing I loved about Branson, is he was not afraid to bluff. This was first illustrated early in the book when, learning about a plot to force him out of Student, he acted pre-emptively and told the leader that he had already switched the teams mind - when instead he had no idea how far along the plot actually was. We see this time and time again - Branson is able to divine where things are going, and negotiate on points he isn't even wholly sure about. 
 Branson detailed a lot of his crazy ballooning adventures, which I wasn't so into. I wanted to hear how he built Virgin. Although I did appreciate that his passion for ballooning did lead to several advances in airplane technology. 
 The end of the book went into a lot of detail of how Branson is giving back to the world - which I respect a lot - any billionaire worth their salt should do that, but it was great to see him embrace the challenges with the same zeal he embrace business. From climate change to Virgin Fuel to Virgin Galactic, Branson is thinking hard about our planet and where its going and how to get us there. And of course, if Virgin Fuel does well it will only help his airline business - so not a bad bet.",2587,40,0.4651162790697674,1
